transaction_id,predicted_risk_level,risk_score,confidence,prob_high,prob_low,prob_medium,is_fraud_flagged
7076,High,99.86,99.86,99.86,0.02,0.12,1
12854,Medium,99.86,99.86,0.0,0.13,99.86,1
12864,Medium,99.86,99.86,0.0,0.14,99.86,1
5093,Medium,99.86,99.86,0.0,0.14,99.86,1
12895,Medium,99.86,99.86,0.0,0.14,99.86,1
293,Medium,99.86,99.86,0.0,0.14,99.86,1
329,Medium,99.86,99.86,0.0,0.13,99.86,1
9315,Medium,99.86,99.86,0.0,0.14,99.86,1
991,Medium,99.86,99.86,0.0,0.14,99.86,1
13148,Medium,99.86,99.86,0.0,0.13,99.86,1
8068,Medium,99.86,99.86,0.0,0.14,99.86,1
11803,Medium,99.86,99.86,0.0,0.14,99.86,1
14284,Medium,99.86,99.86,0.0,0.14,99.86,1
10892,Medium,99.86,99.86,0.0,0.14,99.86,1
6923,Medium,99.86,99.86,0.0,0.14,99.86,1
376,Medium,99.86,99.86,0.0,0.14,99.86,1
8415,Medium,99.86,99.86,0.0,0.14,99.86,1
8655,Medium,99.86,99.86,0.0,0.14,99.86,1
9475,Medium,99.86,99.86,0.0,0.14,99.86,1
7869,Medium,99.86,99.86,0.0,0.13,99.86,1
6952,Medium,99.86,99.86,0.0,0.13,99.86,1
13817,Medium,99.86,99.86,0.0,0.14,99.86,1
3916,Medium,99.86,99.86,0.0,0.14,99.86,1
3945,Medium,99.86,99.86,0.0,0.14,99.86,1
9364,Medium,99.86,99.86,0.0,0.14,99.86,1
9411,Medium,99.86,99.86,0.0,0.14,99.86,1
8725,Medium,99.86,99.86,0.0,0.14,99.86,1
3274,Medium,99.86,99.86,0.0,0.14,99.86,1
470,Medium,99.86,99.86,0.0,0.14,99.86,1
5846,Medium,99.86,99.86,0.0,0.14,99.86,1
10812,Medium,99.86,99.86,0.0,0.14,99.86,1
4276,Medium,99.86,99.86,0.0,0.14,99.86,1
4460,Medium,99.86,99.86,0.0,0.14,99.86,1
2630,Medium,99.86,99.86,0.0,0.14,99.86,1
1400,Medium,99.86,99.86,0.0,0.14,99.86,1
2632,Medium,99.86,99.86,0.0,0.14,99.86,1
4476,Medium,99.86,99.86,0.0,0.14,99.86,1
1810,Medium,99.86,99.86,0.0,0.14,99.86,1
12810,Medium,99.86,99.86,0.0,0.14,99.86,1
3724,Medium,99.86,99.86,0.0,0.14,99.86,1
3617,Medium,99.86,99.86,0.0,0.14,99.86,1
12720,Medium,99.86,99.86,0.01,0.14,99.86,1
785,Medium,99.86,99.86,0.0,0.13,99.86,1
7556,Medium,99.86,99.86,0.0,0.14,99.86,1
9874,Medium,99.86,99.86,0.0,0.14,99.86,1
712,Medium,99.86,99.86,0.0,0.14,99.86,1
12411,Medium,99.86,99.86,0.0,0.14,99.86,1
7230,Medium,99.86,99.86,0.0,0.14,99.86,1
3395,Medium,99.86,99.86,0.0,0.14,99.86,1
14440,Medium,99.86,99.86,0.0,0.14,99.86,1
1845,Medium,99.86,99.86,0.0,0.14,99.86,1
9791,Medium,99.86,99.86,0.0,0.14,99.86,1
805,Medium,99.86,99.86,0.0,0.14,99.86,1
3321,Medium,99.86,99.86,0.0,0.14,99.86,1
3847,Medium,99.86,99.86,0.0,0.14,99.86,1
7719,Medium,99.86,99.86,0.01,0.13,99.86,1
12292,Medium,99.86,99.86,0.0,0.14,99.86,1
322,Medium,99.86,99.86,0.0,0.14,99.86,1
528,Medium,99.86,99.86,0.0,0.14,99.86,1
1069,Medium,99.86,99.86,0.0,0.14,99.86,1
14252,Medium,99.86,99.86,0.0,0.14,99.86,1
2602,Medium,99.86,99.86,0.0,0.14,99.86,1
12212,Medium,99.86,99.86,0.0,0.14,99.86,1
12201,High,99.86,99.86,99.86,0.01,0.13,1
1350,Medium,99.86,99.86,0.0,0.14,99.86,1
4298,Medium,99.86,99.86,0.01,0.13,99.86,1
4414,Medium,99.86,99.86,0.0,0.13,99.86,1
13475,Medium,99.86,99.86,0.0,0.14,99.86,1
8918,Medium,99.86,99.86,0.0,0.14,99.86,1
11746,Medium,99.86,99.86,0.0,0.14,99.86,1
653,Medium,99.86,99.86,0.0,0.14,99.86,1
5454,Medium,99.86,99.86,0.0,0.14,99.86,1
14011,Medium,99.86,99.86,0.0,0.14,99.86,1
12547,Medium,99.86,99.86,0.0,0.14,99.86,1
3484,Medium,99.86,99.86,0.0,0.14,99.86,1
1358,Medium,99.86,99.86,0.0,0.13,99.86,1
2648,Medium,99.86,99.86,0.03,0.12,99.86,1
11595,Medium,99.86,99.86,0.0,0.14,99.86,1
11717,Medium,99.86,99.86,0.0,0.14,99.86,1
5601,Medium,99.86,99.86,0.0,0.13,99.86,1
2625,Medium,99.86,99.86,0.0,0.14,99.86,1
12578,Medium,99.86,99.86,0.0,0.14,99.86,1
4347,Medium,99.86,99.86,0.0,0.13,99.86,1
12599,Medium,99.86,99.86,0.0,0.14,99.86,1
13979,Medium,99.86,99.86,0.0,0.14,99.86,1
574,Medium,99.86,99.86,0.0,0.13,99.86,1
703,Medium,99.86,99.86,0.0,0.14,99.86,1
12469,High,99.86,99.86,99.86,0.02,0.13,1
13589,Medium,99.86,99.86,0.0,0.14,99.86,1
1550,Medium,99.86,99.86,0.0,0.14,99.86,1
14513,Medium,99.86,99.86,0.0,0.13,99.86,1
8138,Medium,99.86,99.86,0.0,0.14,99.86,1
13204,Medium,99.86,99.86,0.0,0.14,99.86,1
2523,Medium,99.86,99.86,0.0,0.14,99.86,1
3439,Medium,99.86,99.86,0.0,0.14,99.86,1
7306,Medium,99.86,99.86,0.0,0.14,99.86,1
247,Medium,99.85,99.85,0.0,0.15,99.85,1
7079,Medium,99.85,99.85,0.0,0.15,99.85,1
9572,Medium,99.85,99.85,0.0,0.15,99.85,1
3859,Medium,99.85,99.85,0.0,0.15,99.85,1
9427,Medium,99.85,99.85,0.0,0.15,99.85,1
1695,Medium,99.85,99.85,0.0,0.14,99.85,1
1709,Medium,99.85,99.85,0.0,0.15,99.85,1
3295,Medium,99.85,99.85,0.0,0.15,99.85,1
7929,Medium,99.85,99.85,0.0,0.14,99.85,1
5934,Medium,99.85,99.85,0.0,0.15,99.85,1
13149,Medium,99.85,99.85,0.02,0.13,99.85,1
13746,Medium,99.85,99.85,0.0,0.15,99.85,1
9121,Medium,99.85,99.85,0.0,0.14,99.85,1
9115,Medium,99.85,99.85,0.0,0.14,99.85,1
4227,Medium,99.85,99.85,0.0,0.15,99.85,1
13620,Medium,99.85,99.85,0.0,0.15,99.85,1
11387,Medium,99.85,99.85,0.0,0.14,99.85,1
14485,Medium,99.85,99.85,0.0,0.14,99.85,1
13138,Medium,99.85,99.85,0.0,0.15,99.85,1
9241,Medium,99.85,99.85,0.0,0.15,99.85,1
282,Medium,99.85,99.85,0.0,0.15,99.85,1
9360,Medium,99.85,99.85,0.0,0.15,99.85,1
5930,Medium,99.85,99.85,0.0,0.15,99.85,1
276,Medium,99.85,99.85,0.0,0.14,99.85,1
11844,Medium,99.85,99.85,0.0,0.15,99.85,1
12042,Medium,99.85,99.85,0.0,0.15,99.85,1
6985,Medium,99.85,99.85,0.0,0.15,99.85,1
4145,Medium,99.85,99.85,0.0,0.15,99.85,1
8601,Medium,99.85,99.85,0.01,0.14,99.85,1
6324,Medium,99.85,99.85,0.0,0.15,99.85,1
14569,Medium,99.85,99.85,0.0,0.15,99.85,1
4841,Medium,99.85,99.85,0.0,0.14,99.85,1
7121,Medium,99.85,99.85,0.0,0.15,99.85,1
10447,Medium,99.85,99.85,0.0,0.15,99.85,1
7565,Medium,99.85,99.85,0.0,0.15,99.85,1
5466,Medium,99.85,99.85,0.0,0.14,99.85,1
14133,Medium,99.85,99.85,0.0,0.15,99.85,1
9087,Medium,99.85,99.85,0.0,0.15,99.85,1
12440,Medium,99.85,99.85,0.01,0.14,99.85,1
733,Medium,99.85,99.85,0.0,0.15,99.85,1
7202,Medium,99.85,99.85,0.0,0.15,99.85,1
1829,Medium,99.85,99.85,0.0,0.15,99.85,1
6078,Medium,99.85,99.85,0.0,0.15,99.85,1
14412,Medium,99.85,99.85,0.0,0.15,99.85,1
9778,Medium,99.85,99.85,0.0,0.15,99.85,1
3606,Medium,99.85,99.85,0.0,0.15,99.85,1
12722,Medium,99.85,99.85,0.0,0.14,99.85,1
7249,Medium,99.85,99.85,0.0,0.15,99.85,1
3368,Medium,99.85,99.85,0.02,0.13,99.85,1
3353,Medium,99.85,99.85,0.0,0.15,99.85,1
5802,Medium,99.85,99.85,0.0,0.14,99.85,1
5783,Medium,99.85,99.85,0.0,0.15,99.85,1
5769,Medium,99.85,99.85,0.0,0.15,99.85,1
8082,Medium,99.85,99.85,0.0,0.15,99.85,1
10661,Medium,99.85,99.85,0.0,0.15,99.85,1
2099,Medium,99.85,99.85,0.0,0.14,99.85,1
12220,Medium,99.85,99.85,0.0,0.15,99.85,1
14229,Medium,99.85,99.85,0.0,0.15,99.85,1
10658,Medium,99.85,99.85,0.0,0.15,99.85,1
11776,Medium,99.85,99.85,0.0,0.15,99.85,1
7672,Medium,99.85,99.85,0.0,0.15,99.85,1
9626,Medium,99.85,99.85,0.0,0.15,99.85,1
8319,Medium,99.85,99.85,0.0,0.15,99.85,1
3323,Medium,99.85,99.85,0.03,0.12,99.85,1
3278,Medium,99.85,99.85,0.0,0.15,99.85,1
7053,Medium,99.85,99.85,0.0,0.15,99.85,1
3284,Medium,99.85,99.85,0.0,0.15,99.85,1
14275,Medium,99.85,99.85,0.0,0.15,99.85,1
1068,Medium,99.85,99.85,0.0,0.15,99.85,1
5719,Medium,99.85,99.85,0.0,0.15,99.85,1
661,Medium,99.85,99.85,0.0,0.15,99.85,1
6710,Medium,99.85,99.85,0.0,0.15,99.85,1
1131,Medium,99.85,99.85,0.0,0.15,99.85,1
3440,Medium,99.85,99.85,0.0,0.15,99.85,1
360,Medium,99.85,99.85,0.0,0.15,99.85,1
9064,Medium,99.85,99.85,0.0,0.15,99.85,1
10026,Medium,99.85,99.85,0.0,0.15,99.85,1
1552,Medium,99.85,99.85,0.0,0.15,99.85,1
12477,Medium,99.85,99.85,0.0,0.15,99.85,1
11496,Medium,99.85,99.85,0.0,0.14,99.85,1
8130,Medium,99.85,99.85,0.0,0.15,99.85,1
3493,Medium,99.85,99.85,0.0,0.15,99.85,1
10322,Medium,99.85,99.85,0.0,0.15,99.85,1
659,Medium,99.85,99.85,0.0,0.14,99.85,1
6712,Medium,99.85,99.85,0.0,0.14,99.85,1
6659,Medium,99.85,99.85,0.0,0.14,99.85,1
6704,Medium,99.85,99.85,0.0,0.15,99.85,1
13496,Medium,99.85,99.85,0.0,0.15,99.85,1
3546,Medium,99.85,99.85,0.0,0.14,99.85,1
12535,Medium,99.85,99.85,0.0,0.15,99.85,1
1934,Medium,99.85,99.85,0.0,0.15,99.85,1
8771,Medium,99.85,99.85,0.0,0.15,99.85,1
8611,Medium,99.85,99.85,0.0,0.15,99.85,1
4511,Medium,99.85,99.85,0.0,0.15,99.85,1
11742,Medium,99.85,99.85,0.0,0.15,99.85,1
4568,Medium,99.85,99.85,0.0,0.15,99.85,1
13391,Medium,99.84,99.84,0.0,0.16,99.84,1
11574,Medium,99.84,99.84,0.0,0.15,99.84,1
11728,Medium,99.84,99.84,0.0,0.16,99.84,1
1920,Medium,99.84,99.84,0.0,0.16,99.84,1
1911,Medium,99.84,99.84,0.0,0.15,99.84,1
629,Medium,99.84,99.84,0.0,0.16,99.84,1
2881,Medium,99.84,99.84,0.0,0.16,99.84,1
6369,Medium,99.84,99.84,0.0,0.16,99.84,1
14017,Medium,99.84,99.84,0.0,0.16,99.84,1
8398,Medium,99.84,99.84,0.0,0.16,99.84,1
10243,Medium,99.84,99.84,0.0,0.16,99.84,1
7496,Medium,99.84,99.84,0.0,0.16,99.84,1
2929,Medium,99.84,99.84,0.0,0.16,99.84,1
573,Medium,99.84,99.84,0.0,0.16,99.84,1
586,Medium,99.84,99.84,0.0,0.16,99.84,1
3491,Medium,99.84,99.84,0.0,0.16,99.84,1
6152,Medium,99.84,99.84,0.0,0.15,99.84,1
6093,Medium,99.84,99.84,0.0,0.16,99.84,1
2681,Medium,99.84,99.84,0.0,0.15,99.84,1
13976,Medium,99.84,99.84,0.0,0.15,99.84,1
5568,Medium,99.84,99.84,0.05,0.11,99.84,1
14346,Medium,99.84,99.84,0.0,0.16,99.84,1
3423,Medium,99.84,99.84,0.01,0.15,99.84,1
4302,Medium,99.84,99.84,0.0,0.16,99.84,1
9100,Medium,99.84,99.84,0.0,0.16,99.84,1
13986,Medium,99.84,99.84,0.0,0.16,99.84,1
13984,Medium,99.84,99.84,0.0,0.15,99.84,1
2534,Medium,99.84,99.84,0.06,0.1,99.84,1
3654,Medium,99.84,99.84,0.0,0.16,99.84,1
9841,High,99.84,99.84,99.84,0.04,0.13,1
7581,Medium,99.84,99.84,0.0,0.16,99.84,1
7312,Medium,99.84,99.84,0.0,0.16,99.84,1
10367,Medium,99.84,99.84,0.0,0.16,99.84,1
8044,Medium,99.84,99.84,0.0,0.16,99.84,1
9944,Medium,99.84,99.84,0.0,0.16,99.84,1
8685,Medium,99.84,99.84,0.0,0.15,99.84,1
8356,Medium,99.84,99.84,0.0,0.16,99.84,1
4653,Medium,99.84,99.84,0.0,0.16,99.84,1
8331,Medium,99.84,99.84,0.0,0.16,99.84,1
1880,Medium,99.84,99.84,0.0,0.16,99.84,1
543,Medium,99.84,99.84,0.0,0.16,99.84,1
6689,Medium,99.84,99.84,0.0,0.16,99.84,1
9789,High,99.84,99.84,99.84,0.03,0.13,1
9096,Medium,99.84,99.84,0.0,0.16,99.84,1
344,Medium,99.84,99.84,0.0,0.16,99.84,1
5081,Medium,99.84,99.84,0.0,0.16,99.84,1
9608,Medium,99.84,99.84,0.0,0.15,99.84,1
3882,Medium,99.84,99.84,0.0,0.15,99.84,1
1770,Medium,99.84,99.84,0.0,0.16,99.84,1
14507,Medium,99.84,99.84,0.0,0.16,99.84,1
7040,Medium,99.84,99.84,0.0,0.16,99.84,1
8121,Medium,99.84,99.84,0.0,0.15,99.84,1
11759,Medium,99.84,99.84,0.0,0.16,99.84,1
2616,Medium,99.84,99.84,0.0,0.16,99.84,1
6607,Medium,99.84,99.84,0.0,0.15,99.84,1
2229,Medium,99.84,99.84,0.0,0.16,99.84,1
11770,Medium,99.84,99.84,0.0,0.16,99.84,1
5096,Medium,99.84,99.84,0.0,0.16,99.84,1
8280,Medium,99.84,99.84,0.0,0.15,99.84,1
3301,Medium,99.84,99.84,0.0,0.15,99.84,1
12950,Medium,99.84,99.84,0.0,0.16,99.84,1
12943,Medium,99.84,99.84,0.0,0.16,99.84,1
1750,Medium,99.84,99.84,0.0,0.16,99.84,1
12912,Medium,99.84,99.84,0.02,0.15,99.84,1
3876,Medium,99.84,99.84,0.0,0.16,99.84,1
9371,Medium,99.84,99.84,0.0,0.16,99.84,1
2781,Medium,99.84,99.84,0.0,0.16,99.84,1
6731,Medium,99.84,99.84,0.0,0.16,99.84,1
9169,Medium,99.84,99.84,0.0,0.15,99.84,1
9160,Medium,99.84,99.84,0.0,0.16,99.84,1
12968,Medium,99.84,99.84,0.0,0.16,99.84,1
8717,Medium,99.84,99.84,0.0,0.16,99.84,1
13313,High,99.84,99.84,99.84,0.04,0.12,1
12906,Medium,99.84,99.84,0.0,0.16,99.84,1
1149,Medium,99.84,99.84,0.0,0.16,99.84,1
13839,Medium,99.84,99.84,0.0,0.16,99.84,1
2694,Medium,99.84,99.84,0.0,0.16,99.84,1
11572,Medium,99.84,99.84,0.0,0.16,99.84,1
14596,Medium,99.84,99.84,0.0,0.16,99.84,1
1699,Medium,99.84,99.84,0.06,0.1,99.84,1
6966,Medium,99.84,99.84,0.0,0.16,99.84,1
4,Medium,99.84,99.84,0.01,0.15,99.84,1
8042,Medium,99.84,99.84,0.0,0.16,99.84,1
2396,Medium,99.84,99.84,0.0,0.16,99.84,1
14293,Medium,99.84,99.84,0.0,0.16,99.84,1
5853,Medium,99.84,99.84,0.01,0.15,99.84,1
3134,Medium,99.84,99.84,0.0,0.16,99.84,1
4448,Medium,99.84,99.84,0.03,0.13,99.84,1
10827,Medium,99.84,99.84,0.0,0.16,99.84,1
12160,Medium,99.84,99.84,0.0,0.16,99.84,1
12166,Medium,99.84,99.84,0.0,0.16,99.84,1
9576,Medium,99.84,99.84,0.0,0.16,99.84,1
8344,Medium,99.83,99.83,0.0,0.17,99.83,1
312,High,99.83,99.83,99.83,0.03,0.15,1
2798,Medium,99.83,99.83,0.0,0.17,99.83,1
13453,Medium,99.83,99.83,0.0,0.17,99.83,1
5273,Medium,99.83,99.83,0.0,0.16,99.83,1
1836,Medium,99.83,99.83,0.0,0.16,99.83,1
3679,Medium,99.83,99.83,0.0,0.16,99.83,1
4422,Medium,99.83,99.83,0.01,0.15,99.83,1
13952,Medium,99.83,99.83,0.0,0.16,99.83,1
7246,Medium,99.83,99.83,0.0,0.17,99.83,1
3588,Medium,99.83,99.83,0.0,0.16,99.83,1
3563,Medium,99.83,99.83,0.0,0.17,99.83,1
10519,Medium,99.83,99.83,0.0,0.17,99.83,1
4709,Medium,99.83,99.83,0.02,0.15,99.83,1
9988,Medium,99.83,99.83,0.0,0.17,99.83,1
535,Medium,99.83,99.83,0.0,0.17,99.83,1
8689,Medium,99.83,99.83,0.0,0.17,99.83,1
6198,Medium,99.83,99.83,0.0,0.17,99.83,1
2928,Medium,99.83,99.83,0.0,0.17,99.83,1
13971,High,99.83,99.83,99.83,0.02,0.15,1
12583,Medium,99.83,99.83,0.0,0.17,99.83,1
8970,Medium,99.83,99.83,0.0,0.17,99.83,1
2572,Medium,99.83,99.83,0.0,0.17,99.83,1
6163,Medium,99.83,99.83,0.0,0.17,99.83,1
13302,Medium,99.83,99.83,0.0,0.16,99.83,1
6375,Medium,99.83,99.83,0.0,0.17,99.83,1
2664,Medium,99.83,99.83,0.0,0.16,99.83,1
2665,Medium,99.83,99.83,0.0,0.17,99.83,1
8552,Medium,99.83,99.83,0.0,0.16,99.83,1
8626,Medium,99.83,99.83,0.0,0.17,99.83,1
1413,Medium,99.83,99.83,0.0,0.17,99.83,1
11976,Medium,99.83,99.83,0.0,0.17,99.83,1
8606,Medium,99.83,99.83,0.0,0.17,99.83,1
8600,Medium,99.83,99.83,0.0,0.17,99.83,1
6404,Medium,99.83,99.83,0.0,0.17,99.83,1
11253,Medium,99.83,99.83,0.0,0.17,99.83,1
11254,Medium,99.83,99.83,0.0,0.17,99.83,1
14321,Medium,99.83,99.83,0.0,0.17,99.83,1
2321,Medium,99.83,99.83,0.0,0.17,99.83,1
7958,Medium,99.83,99.83,0.0,0.17,99.83,1
6716,Medium,99.83,99.83,0.0,0.17,99.83,1
3994,Medium,99.83,99.83,0.0,0.17,99.83,1
7022,Medium,99.83,99.83,0.0,0.17,99.83,1
1689,Medium,99.83,99.83,0.0,0.17,99.83,1
3070,Medium,99.83,99.83,0.0,0.17,99.83,1
3015,Medium,99.83,99.83,0.0,0.17,99.83,1
14304,Medium,99.83,99.83,0.0,0.17,99.83,1
7078,Medium,99.83,99.83,0.0,0.17,99.83,1
12961,Medium,99.83,99.83,0.0,0.17,99.83,1
2822,High,99.83,99.83,99.83,0.03,0.14,1
7036,Medium,99.83,99.83,0.0,0.17,99.83,1
8654,Medium,99.83,99.83,0.0,0.17,99.83,1
1767,Medium,99.83,99.83,0.0,0.17,99.83,1
9580,Medium,99.83,99.83,0.02,0.15,99.83,1
4706,Medium,99.83,99.83,0.0,0.16,99.83,1
11748,Medium,99.83,99.83,0.0,0.16,99.83,1
2714,Medium,99.83,99.83,0.0,0.17,99.83,1
5770,Medium,99.83,99.83,0.0,0.17,99.83,1
9710,Medium,99.83,99.83,0.0,0.17,99.83,1
9706,Medium,99.83,99.83,0.0,0.17,99.83,1
7724,Medium,99.83,99.83,0.0,0.17,99.83,1
7712,Medium,99.83,99.83,0.0,0.17,99.83,1
1140,Medium,99.83,99.83,0.0,0.16,99.83,1
13310,Medium,99.83,99.83,0.02,0.14,99.83,1
1278,Medium,99.83,99.83,0.0,0.17,99.83,1
8401,Medium,99.83,99.83,0.0,0.17,99.83,1
444,Medium,99.83,99.83,0.0,0.17,99.83,1
10438,Medium,99.83,99.83,0.0,0.17,99.83,1
12441,Medium,99.83,99.83,0.0,0.16,99.83,1
6735,High,99.83,99.83,99.83,0.02,0.15,1
3453,Medium,99.83,99.83,0.0,0.17,99.83,1
8555,Medium,99.83,99.83,0.0,0.17,99.83,1
6243,Medium,99.83,99.83,0.0,0.17,99.83,1
2671,Medium,99.83,99.83,0.0,0.16,99.83,1
13990,Medium,99.83,99.83,0.0,0.17,99.83,1
14018,Medium,99.83,99.83,0.01,0.16,99.83,1
7482,Medium,99.83,99.83,0.0,0.16,99.83,1
4331,Medium,99.83,99.83,0.0,0.17,99.83,1
9476,Medium,99.83,99.83,0.0,0.17,99.83,1
2068,Medium,99.83,99.83,0.0,0.17,99.83,1
12315,Medium,99.83,99.83,0.0,0.17,99.83,1
13164,Medium,99.83,99.83,0.0,0.17,99.83,1
13314,Medium,99.83,99.83,0.0,0.17,99.83,1
8180,Medium,99.82,99.82,0.0,0.18,99.82,1
8191,Medium,99.82,99.82,0.0,0.18,99.82,1
6533,Medium,99.82,99.82,0.0,0.18,99.82,1
5562,Medium,99.82,99.82,0.0,0.18,99.82,1
14024,Medium,99.82,99.82,0.0,0.18,99.82,1
13989,Medium,99.82,99.82,0.0,0.18,99.82,1
2048,Medium,99.82,99.82,0.0,0.18,99.82,1
5384,Medium,99.82,99.82,0.0,0.18,99.82,1
10076,Medium,99.82,99.82,0.0,0.18,99.82,1
2748,Medium,99.82,99.82,0.0,0.18,99.82,1
6195,Medium,99.82,99.82,0.0,0.18,99.82,1
6153,Medium,99.82,99.82,0.0,0.18,99.82,1
8307,Medium,99.82,99.82,0.0,0.18,99.82,1
12730,Medium,99.82,99.82,0.0,0.17,99.82,1
1795,Medium,99.82,99.82,0.0,0.18,99.82,1
7251,Medium,99.82,99.82,0.0,0.18,99.82,1
710,Medium,99.82,99.82,0.0,0.18,99.82,1
1888,Medium,99.82,99.82,0.0,0.18,99.82,1
3754,Medium,99.82,99.82,0.0,0.18,99.82,1
4224,Medium,99.82,99.82,0.0,0.17,99.82,1
14032,Medium,99.82,99.82,0.0,0.17,99.82,1
14349,Medium,99.82,99.82,0.01,0.17,99.82,1
9041,Medium,99.82,99.82,0.0,0.18,99.82,1
7255,Medium,99.82,99.82,0.0,0.18,99.82,1
1863,Medium,99.82,99.82,0.0,0.17,99.82,1
12634,Medium,99.82,99.82,0.0,0.18,99.82,1
6742,Medium,99.82,99.82,0.0,0.17,99.82,1
7235,Medium,99.82,99.82,0.0,0.18,99.82,1
1904,Medium,99.82,99.82,0.0,0.18,99.82,1
10041,Medium,99.82,99.82,0.0,0.18,99.82,1
5453,Medium,99.82,99.82,0.0,0.18,99.82,1
2889,Medium,99.82,99.82,0.0,0.18,99.82,1
8539,Medium,99.82,99.82,0.0,0.18,99.82,1
4474,Medium,99.82,99.82,0.0,0.18,99.82,1
1993,Medium,99.82,99.82,0.0,0.18,99.82,1
5135,Medium,99.82,99.82,0.0,0.18,99.82,1
5822,Medium,99.82,99.82,0.0,0.18,99.82,1
854,Medium,99.82,99.82,0.0,0.18,99.82,1
11773,Medium,99.82,99.82,0.0,0.18,99.82,1
11747,Medium,99.82,99.82,0.0,0.18,99.82,1
2790,Medium,99.82,99.82,0.0,0.18,99.82,1
6556,Medium,99.82,99.82,0.0,0.18,99.82,1
3251,Medium,99.82,99.82,0.0,0.18,99.82,1
10610,Medium,99.82,99.82,0.0,0.18,99.82,1
13415,Medium,99.82,99.82,0.0,0.18,99.82,1
4064,Medium,99.82,99.82,0.0,0.18,99.82,1
5030,Medium,99.82,99.82,0.0,0.18,99.82,1
902,Medium,99.82,99.82,0.03,0.15,99.82,1
12856,Medium,99.82,99.82,0.0,0.18,99.82,1
872,Medium,99.82,99.82,0.0,0.18,99.82,1
5025,Medium,99.82,99.82,0.0,0.18,99.82,1
12894,Medium,99.82,99.82,0.0,0.18,99.82,1
885,Medium,99.82,99.82,0.0,0.18,99.82,1
5042,Medium,99.82,99.82,0.0,0.18,99.82,1
461,Medium,99.82,99.82,0.0,0.18,99.82,1
1089,Medium,99.82,99.82,0.0,0.18,99.82,1
11537,Medium,99.82,99.82,0.0,0.18,99.82,1
4966,Medium,99.82,99.82,0.0,0.18,99.82,1
3287,Medium,99.82,99.82,0.0,0.18,99.82,1
2768,Medium,99.82,99.82,0.0,0.18,99.82,1
5902,Medium,99.82,99.82,0.0,0.18,99.82,1
5906,Medium,99.82,99.82,0.0,0.18,99.82,1
4832,Medium,99.82,99.82,0.01,0.17,99.82,1
1614,Medium,99.82,99.82,0.0,0.17,99.82,1
4811,Medium,99.82,99.82,0.0,0.18,99.82,1
13126,Medium,99.82,99.82,0.0,0.18,99.82,1
11237,Medium,99.82,99.82,0.0,0.18,99.82,1
1702,Medium,99.82,99.82,0.0,0.18,99.82,1
11918,Medium,99.82,99.82,0.0,0.18,99.82,1
11977,Medium,99.82,99.82,0.0,0.18,99.82,1
2464,Medium,99.82,99.82,0.0,0.18,99.82,1
3032,Medium,99.82,99.82,0.0,0.18,99.82,1
2467,Medium,99.82,99.82,0.0,0.18,99.82,1
13647,Medium,99.82,99.82,0.0,0.18,99.82,1
1684,Medium,99.82,99.82,0.0,0.18,99.82,1
6393,Medium,99.82,99.82,0.0,0.18,99.82,1
11583,Medium,99.81,99.81,0.0,0.19,99.81,1
2646,Medium,99.81,99.81,0.0,0.19,99.81,1
8531,Medium,99.81,99.81,0.0,0.18,99.81,1
13681,Medium,99.81,99.81,0.01,0.19,99.81,1
6299,Medium,99.81,99.81,0.0,0.19,99.81,1
6636,Medium,99.81,99.81,0.0,0.18,99.81,1
14501,Medium,99.81,99.81,0.0,0.19,99.81,1
1624,Medium,99.81,99.81,0.0,0.19,99.81,1
8056,Medium,99.81,99.81,0.0,0.19,99.81,1
1700,Medium,99.81,99.81,0.0,0.19,99.81,1
7850,Medium,99.81,99.81,0.0,0.19,99.81,1
3845,Medium,99.81,99.81,0.0,0.19,99.81,1
870,Medium,99.81,99.81,0.0,0.19,99.81,1
9569,Medium,99.81,99.81,0.0,0.19,99.81,1
7846,Medium,99.81,99.81,0.0,0.19,99.81,1
1777,Medium,99.81,99.81,0.0,0.18,99.81,1
2607,Medium,99.81,99.81,0.0,0.19,99.81,1
4266,Medium,99.81,99.81,0.0,0.19,99.81,1
10106,Medium,99.81,99.81,0.0,0.19,99.81,1
10036,Medium,99.81,99.81,0.0,0.19,99.81,1
7540,Medium,99.81,99.81,0.0,0.18,99.81,1
7543,Medium,99.81,99.81,0.0,0.19,99.81,1
13956,Medium,99.81,99.81,0.0,0.19,99.81,1
2916,Medium,99.81,99.81,0.0,0.19,99.81,1
2955,Medium,99.81,99.81,0.0,0.18,99.81,1
2921,Medium,99.81,99.81,0.0,0.19,99.81,1
13486,Medium,99.81,99.81,0.0,0.19,99.81,1
3565,Medium,99.81,99.81,0.0,0.19,99.81,1
1894,Medium,99.81,99.81,0.0,0.18,99.81,1
3600,Medium,99.81,99.81,0.0,0.18,99.81,1
12803,Medium,99.81,99.81,0.0,0.19,99.81,1
5164,Medium,99.81,99.81,0.0,0.19,99.81,1
3752,Medium,99.81,99.81,0.0,0.19,99.81,1
7729,Medium,99.81,99.81,0.0,0.19,99.81,1
7785,Medium,99.81,99.81,0.0,0.19,99.81,1
3401,Medium,99.81,99.81,0.0,0.19,99.81,1
10678,Medium,99.81,99.81,0.0,0.19,99.81,1
3264,Medium,99.81,99.81,0.0,0.18,99.81,1
10707,Medium,99.81,99.81,0.0,0.19,99.81,1
