transaction_id,predicted_risk_level,risk_score,confidence,prob_high,prob_low,prob_medium,is_fraud_flagged
7820,Low,99.94,99.94,0.0,99.94,0.06,0
7821,Low,99.93,99.93,0.0,99.93,0.07,0
7822,Low,99.95,99.95,0.0,99.95,0.05,0
7823,Low,99.96,99.96,0.0,99.96,0.04,0
7824,Medium,99.9,99.9,0.0,0.1,99.9,1
7825,Low,99.96,99.96,0.0,99.96,0.04,0
7826,Low,99.73,99.73,0.0,99.73,0.27,0
7827,Low,99.91,99.91,0.0,99.91,0.09,0
7828,Low,98.33,98.33,0.0,98.33,1.67,0
7829,Low,53.51,53.51,0.01,53.51,46.48,0
7830,Medium,99.88,99.88,0.0,0.12,99.88,1
7831,Low,99.58,99.58,0.0,99.58,0.41,0
7832,Low,99.96,99.96,0.0,99.96,0.04,0
7833,Low,99.96,99.96,0.0,99.96,0.04,0
7834,Low,99.85,99.85,0.0,99.85,0.15,0
7835,Low,99.94,99.94,0.0,99.94,0.06,0
7836,Low,99.96,99.96,0.0,99.96,0.04,0
7837,Low,99.96,99.96,0.0,99.96,0.04,0
7838,Low,99.96,99.96,0.0,99.96,0.04,0
7839,Medium,99.91,99.91,0.0,0.09,99.91,1
7840,Medium,99.89,99.89,0.0,0.11,99.89,1
7841,Medium,97.95,97.95,1.79,0.26,97.95,1
7842,Medium,99.92,99.92,0.0,0.08,99.92,1
7843,High,99.43,99.43,99.43,0.02,0.55,1
7844,Medium,99.94,99.94,0.0,0.06,99.94,1
7845,Medium,99.94,99.94,0.0,0.06,99.94,1
7846,Medium,99.81,99.81,0.0,0.19,99.81,1
7847,Medium,99.73,99.73,0.08,0.19,99.73,1
7848,Medium,99.94,99.94,0.0,0.06,99.94,1
7849,Medium,99.93,99.93,0.0,0.07,99.93,1
7850,Medium,99.81,99.81,0.0,0.19,99.81,1
7851,Medium,99.94,99.94,0.0,0.06,99.94,1
7852,Medium,99.95,99.95,0.0,0.05,99.95,1
7853,Medium,99.94,99.94,0.0,0.06,99.94,1
7854,High,95.13,95.13,95.13,0.06,4.81,1
7855,High,99.87,99.87,99.87,0.02,0.11,1
7856,Medium,99.66,99.66,0.0,0.34,99.66,1
7857,Low,99.57,99.57,0.0,99.57,0.43,0
7858,Medium,98.5,98.5,0.0,1.49,98.5,1
7859,Medium,99.93,99.93,0.01,0.06,99.93,1
7860,Medium,99.92,99.92,0.0,0.08,99.92,1
7861,Medium,95.87,95.87,0.01,4.13,95.87,1
7862,Medium,99.92,99.92,0.0,0.08,99.92,1
7863,Low,98.69,98.69,0.0,98.69,1.31,0
7864,Low,99.87,99.87,0.0,99.87,0.13,0
7865,Medium,98.97,98.97,0.0,1.03,98.97,1
7866,Medium,99.93,99.93,0.0,0.07,99.93,1
7867,Low,99.4,99.4,0.0,99.4,0.6,0
7868,Low,96.42,96.42,0.01,96.42,3.58,0
7869,Medium,99.86,99.86,0.0,0.13,99.86,1
7870,Medium,99.93,99.93,0.0,0.07,99.93,1
7871,Medium,99.94,99.94,0.0,0.06,99.94,1
7872,Medium,99.92,99.92,0.0,0.07,99.92,1
7873,Low,99.82,99.82,0.0,99.82,0.18,0
7874,Medium,99.94,99.94,0.0,0.06,99.94,1
7875,Medium,99.94,99.94,0.0,0.06,99.94,1
7876,Medium,99.91,99.91,0.0,0.09,99.91,1
7877,Medium,99.93,99.93,0.0,0.07,99.93,1
7878,Medium,99.94,99.94,0.0,0.05,99.94,1
7879,Medium,99.87,99.87,0.0,0.13,99.87,1
7880,Low,95.3,95.3,0.01,95.3,4.69,0
7881,Low,99.96,99.96,0.0,99.96,0.04,0
7882,Low,99.93,99.93,0.0,99.93,0.07,0
7883,Low,99.96,99.96,0.0,99.96,0.04,0
7884,Low,99.96,99.96,0.0,99.96,0.04,0
7885,Low,99.96,99.96,0.0,99.96,0.04,0
7886,Low,99.94,99.94,0.0,99.94,0.05,0
7887,Low,99.96,99.96,0.0,99.96,0.04,0
7888,Low,99.96,99.96,0.0,99.96,0.04,0
7889,Low,99.96,99.96,0.0,99.96,0.04,0
7890,Low,99.96,99.96,0.0,99.96,0.04,0
7891,Low,99.96,99.96,0.0,99.96,0.04,0
7892,Low,83.86,83.86,0.01,83.86,16.13,0
7893,Low,99.96,99.96,0.0,99.96,0.04,0
7894,Low,99.96,99.96,0.0,99.96,0.04,0
7895,Low,97.73,97.73,0.0,97.73,2.27,0
7896,Low,99.95,99.95,0.0,99.95,0.05,0
7897,Low,99.96,99.96,0.0,99.96,0.04,0
7898,Low,99.96,99.96,0.0,99.96,0.04,0
7899,Low,99.96,99.96,0.0,99.96,0.04,0
7900,Low,99.96,99.96,0.0,99.96,0.04,0
7901,Low,99.96,99.96,0.0,99.96,0.04,0
7902,Low,99.96,99.96,0.0,99.96,0.04,0
7903,Low,99.87,99.87,0.0,99.87,0.13,0
7904,Medium,99.68,99.68,0.0,0.32,99.68,1
7905,Low,99.93,99.93,0.0,99.93,0.07,0
7906,Low,99.95,99.95,0.0,99.95,0.05,0
7907,Low,99.96,99.96,0.0,99.96,0.04,0
7908,Low,99.96,99.96,0.0,99.96,0.04,0
7909,Low,99.96,99.96,0.0,99.96,0.04,0
7910,Low,99.96,99.96,0.0,99.96,0.04,0
7911,Low,99.96,99.96,0.0,99.96,0.04,0
7912,Medium,90.76,90.76,0.01,9.24,90.76,1
7913,Low,99.96,99.96,0.0,99.96,0.04,0
7914,Medium,99.42,99.42,0.0,0.58,99.42,1
7915,Low,99.96,99.96,0.0,99.96,0.04,0
7916,Low,99.96,99.96,0.0,99.96,0.04,0
7917,Low,99.96,99.96,0.0,99.96,0.04,0
7918,Medium,99.73,99.73,0.0,0.27,99.73,1
7919,Low,99.96,99.96,0.0,99.96,0.04,0
7920,Low,99.75,99.75,0.0,99.75,0.25,0
7921,Medium,99.78,99.78,0.0,0.22,99.78,1
7922,Medium,99.76,99.76,0.0,0.24,99.76,1
7923,Medium,99.91,99.91,0.0,0.09,99.91,1
7924,Low,99.7,99.7,0.0,99.7,0.3,0
7925,Medium,92.63,92.63,0.01,7.36,92.63,1
7926,Medium,99.78,99.78,0.0,0.22,99.78,1
7927,Medium,99.92,99.92,0.0,0.08,99.92,1
7928,Medium,99.25,99.25,0.0,0.75,99.25,1
7929,Medium,99.85,99.85,0.0,0.14,99.85,1
7930,Medium,98.99,98.99,0.0,1.01,98.99,1
7931,Low,99.43,99.43,0.0,99.43,0.57,0
7932,Medium,99.91,99.91,0.0,0.09,99.91,1
7933,Medium,98.27,98.27,0.0,1.73,98.27,1
7934,Medium,99.9,99.9,0.0,0.1,99.9,1
7935,Medium,99.93,99.93,0.0,0.07,99.93,1
7936,Medium,99.94,99.94,0.0,0.06,99.94,1
7937,Medium,99.79,99.79,0.0,0.21,99.79,1
7938,Medium,99.68,99.68,0.0,0.32,99.68,1
7939,Medium,93.56,93.56,0.0,6.43,93.56,1
7940,Medium,98.16,98.16,0.0,1.83,98.16,1
7941,Medium,99.29,99.29,0.0,0.71,99.29,1
7942,Medium,73.21,73.21,0.05,26.74,73.21,1
7943,Low,99.78,99.78,0.0,99.78,0.22,0
7944,Medium,99.96,99.96,0.0,0.04,99.96,1
7945,Medium,99.35,99.35,0.0,0.65,99.35,1
7946,Medium,99.54,99.54,0.0,0.46,99.54,1
7947,Low,99.54,99.54,0.0,99.54,0.46,0
7948,Medium,99.7,99.7,0.0,0.3,99.7,1
7949,Low,99.52,99.52,0.0,99.52,0.48,0
7950,Medium,97.02,97.02,0.0,2.97,97.02,1
7951,Low,99.78,99.78,0.0,99.78,0.22,0
7952,Medium,77.63,77.63,0.01,22.37,77.63,1
7953,Medium,99.89,99.89,0.0,0.11,99.89,1
7954,Medium,99.62,99.62,0.0,0.37,99.62,1
7955,Medium,99.9,99.9,0.0,0.1,99.9,1
7956,Medium,99.7,99.7,0.0,0.3,99.7,1
7957,Medium,93.66,93.66,0.01,6.33,93.66,1
7958,Medium,99.83,99.83,0.0,0.17,99.83,1
7959,Medium,99.88,99.88,0.0,0.12,99.88,1
7960,Low,99.96,99.96,0.0,99.96,0.04,0
7961,Medium,99.94,99.94,0.0,0.06,99.94,1
7962,Low,99.93,99.93,0.0,99.93,0.07,0
7963,Low,99.96,99.96,0.0,99.96,0.04,0
7964,Low,99.96,99.96,0.0,99.96,0.04,0
7965,Low,98.83,98.83,0.0,98.83,1.17,0
7966,Low,99.96,99.96,0.0,99.96,0.04,0
7967,Low,99.7,99.7,0.0,99.7,0.3,0
7968,Medium,99.88,99.88,0.0,0.12,99.88,1
7969,Low,99.95,99.95,0.0,99.95,0.05,0
7970,Low,99.96,99.96,0.0,99.96,0.04,0
7971,Medium,99.65,99.65,0.0,0.35,99.65,1
7972,Low,91.0,91.0,0.01,91.0,8.99,0
7973,Low,99.91,99.91,0.0,99.91,0.09,0
7974,Low,99.95,99.95,0.0,99.95,0.05,0
7975,Medium,98.26,98.26,0.0,1.73,98.26,1
7976,Low,99.8,99.8,0.0,99.8,0.2,0
7977,Low,99.63,99.63,0.0,99.63,0.37,0
7978,Medium,99.46,99.46,0.0,0.54,99.46,1
7979,Low,99.95,99.95,0.0,99.95,0.05,0
7980,Medium,94.9,94.9,0.01,5.09,94.9,1
7981,Low,99.88,99.88,0.0,99.88,0.12,0
7982,Medium,99.88,99.88,0.0,0.12,99.88,1
7983,Low,99.96,99.96,0.0,99.96,0.04,0
7984,Low,99.96,99.96,0.0,99.96,0.04,0
7985,Medium,89.19,89.19,0.01,10.81,89.19,1
7986,Low,99.96,99.96,0.0,99.96,0.04,0
7987,Low,99.95,99.95,0.0,99.95,0.05,0
7988,Low,99.92,99.92,0.0,99.92,0.08,0
7989,Low,99.96,99.96,0.0,99.96,0.04,0
7990,Low,99.95,99.95,0.0,99.95,0.05,0
7991,Low,99.59,99.59,0.0,99.59,0.41,0
7992,Medium,97.72,97.72,0.01,2.27,97.72,1
7993,Low,99.96,99.96,0.0,99.96,0.04,0
7994,Low,99.96,99.96,0.0,99.96,0.04,0
7995,Medium,99.76,99.76,0.0,0.24,99.76,1
7996,Low,99.96,99.96,0.0,99.96,0.03,0
7997,Medium,98.85,98.85,0.0,1.14,98.85,1
7998,Low,99.96,99.96,0.0,99.96,0.04,0
7999,Low,99.92,99.92,0.0,99.92,0.08,0
8000,Low,99.95,99.95,0.0,99.95,0.05,0
8001,Low,99.96,99.96,0.0,99.96,0.04,0
8002,Low,99.94,99.94,0.0,99.94,0.06,0
8003,Low,99.96,99.96,0.0,99.96,0.04,0
8004,Low,99.96,99.96,0.0,99.96,0.04,0
8005,Low,99.82,99.82,0.0,99.82,0.18,0
8006,Low,99.96,99.96,0.0,99.96,0.04,0
8007,Low,99.96,99.96,0.0,99.96,0.04,0
8008,Low,99.9,99.9,0.0,99.9,0.1,0
8009,Low,99.96,99.96,0.0,99.96,0.04,0
8010,Low,99.93,99.93,0.0,99.93,0.07,0
8011,Low,99.96,99.96,0.0,99.96,0.04,0
8012,Low,99.96,99.96,0.0,99.96,0.04,0
8013,Low,99.84,99.84,0.0,99.84,0.16,0
8014,Medium,99.7,99.7,0.0,0.3,99.7,1
8015,Medium,99.9,99.9,0.0,0.1,99.9,1
8016,Low,99.93,99.93,0.0,99.93,0.07,0
8017,Low,99.95,99.95,0.0,99.95,0.05,0
8018,Medium,99.73,99.73,0.0,0.27,99.73,1
8019,Low,99.96,99.96,0.0,99.96,0.04,0
8020,Low,99.96,99.96,0.0,99.96,0.04,0
8021,Low,99.82,99.82,0.0,99.82,0.18,0
8022,Low,99.96,99.96,0.0,99.96,0.04,0
8023,Low,99.95,99.95,0.0,99.95,0.05,0
8024,Low,99.96,99.96,0.0,99.96,0.04,0
8025,Low,99.85,99.85,0.0,99.85,0.15,0
8026,Medium,99.91,99.91,0.0,0.09,99.91,1
8027,Low,99.95,99.95,0.0,99.95,0.05,0
8028,Low,99.96,99.96,0.0,99.96,0.04,0
8029,Low,99.96,99.96,0.0,99.96,0.04,0
8030,Low,99.86,99.86,0.0,99.86,0.14,0
8031,Low,88.61,88.61,0.01,88.61,11.37,0
8032,Low,99.96,99.96,0.0,99.96,0.04,0
8033,Low,99.96,99.96,0.0,99.96,0.04,0
8034,Low,99.9,99.9,0.0,99.9,0.09,0
8035,Low,99.96,99.96,0.0,99.96,0.04,0
8036,Low,99.94,99.94,0.0,99.94,0.06,0
8037,Low,99.96,99.96,0.0,99.96,0.04,0
8038,Low,99.96,99.96,0.0,99.96,0.04,0
8039,Low,99.89,99.89,0.0,99.89,0.11,0
8040,Low,99.83,99.83,0.0,99.83,0.17,0
8041,Medium,99.94,99.94,0.0,0.06,99.94,1
8042,Medium,99.84,99.84,0.0,0.16,99.84,1
8043,Medium,99.93,99.93,0.0,0.07,99.93,1
8044,Medium,99.84,99.84,0.0,0.16,99.84,1
8045,Medium,99.87,99.87,0.0,0.13,99.87,1
8046,Medium,99.6,99.6,0.0,0.39,99.6,1
8047,Medium,99.93,99.93,0.0,0.07,99.93,1
8048,Low,99.81,99.81,0.0,99.81,0.19,0
8049,Low,99.6,99.6,0.0,99.6,0.4,0
8050,Low,99.95,99.95,0.0,99.95,0.05,0
8051,Medium,99.54,99.54,0.0,0.45,99.54,1
8052,Low,99.29,99.29,0.0,99.29,0.71,0
8053,Medium,92.88,92.88,0.01,7.12,92.88,1
8054,Low,97.04,97.04,0.0,97.04,2.96,0
8055,Medium,99.91,99.91,0.0,0.09,99.91,1
8056,Medium,99.81,99.81,0.0,0.19,99.81,1
8057,Medium,99.95,99.95,0.0,0.05,99.95,1
8058,Low,99.92,99.92,0.0,99.92,0.07,0
8059,Low,99.83,99.83,0.0,99.83,0.17,0
8060,Medium,99.93,99.93,0.0,0.07,99.93,1
8061,Low,99.89,99.89,0.0,99.89,0.11,0
8062,Medium,99.94,99.94,0.0,0.06,99.94,1
8063,Low,99.9,99.9,0.0,99.9,0.1,0
8064,Medium,98.95,98.95,0.0,1.04,98.95,1
8065,Low,99.0,99.0,0.0,99.0,1.0,0
8066,Medium,99.94,99.94,0.0,0.06,99.94,1
8067,Medium,99.75,99.75,0.0,0.25,99.75,1
8068,Medium,99.86,99.86,0.0,0.14,99.86,1
8069,Low,99.86,99.86,0.0,99.86,0.14,0
8070,Low,94.66,94.66,0.01,94.66,5.33,0
8071,Medium,97.59,97.59,0.0,2.41,97.59,1
8072,Medium,99.93,99.93,0.0,0.07,99.93,1
8073,Low,99.94,99.94,0.0,99.94,0.06,0
8074,Low,99.21,99.21,0.0,99.21,0.79,0
8075,Medium,99.75,99.75,0.0,0.24,99.75,1
8076,Medium,99.93,99.93,0.0,0.07,99.93,1
8077,Low,99.12,99.12,0.0,99.12,0.88,0
8078,Medium,99.96,99.96,0.0,0.04,99.96,1
8079,Medium,99.92,99.92,0.0,0.08,99.92,1
8080,Low,99.96,99.96,0.0,99.96,0.04,0
8081,Medium,98.36,98.36,0.0,1.64,98.36,1
8082,Medium,99.85,99.85,0.0,0.15,99.85,1
8083,Low,99.95,99.95,0.0,99.95,0.05,0
8084,Low,99.96,99.96,0.0,99.96,0.04,0
8085,Low,99.9,99.9,0.0,99.9,0.1,0
8086,Low,99.96,99.96,0.0,99.96,0.04,0
8087,Medium,99.13,99.13,0.0,0.87,99.13,1
8088,Low,99.96,99.96,0.0,99.96,0.04,0
8089,Low,99.96,99.96,0.0,99.96,0.04,0
8090,Low,99.88,99.88,0.0,99.88,0.12,0
8091,Low,99.92,99.92,0.0,99.92,0.08,0
8092,Low,99.92,99.92,0.0,99.92,0.07,0
8093,Low,99.92,99.92,0.0,99.92,0.08,0
8094,Medium,98.92,98.92,0.0,1.08,98.92,1
8095,Low,97.7,97.7,0.0,97.7,2.3,0
8096,Low,99.96,99.96,0.0,99.96,0.04,0
8097,Low,99.96,99.96,0.0,99.96,0.04,0
8098,Low,99.95,99.95,0.0,99.95,0.05,0
8099,Low,99.95,99.95,0.0,99.95,0.05,0
8100,Low,99.96,99.96,0.0,99.96,0.04,0
8101,Low,99.72,99.72,0.0,99.72,0.28,0
8102,Low,99.94,99.94,0.0,99.94,0.06,0
8103,Low,99.89,99.89,0.0,99.89,0.11,0
8104,Medium,99.65,99.65,0.0,0.35,99.65,1
8105,Low,99.94,99.94,0.0,99.94,0.06,0
8106,Low,99.96,99.96,0.0,99.96,0.04,0
8107,Low,99.96,99.96,0.0,99.96,0.04,0
8108,Medium,96.34,96.34,0.0,3.65,96.34,1
8109,Low,99.96,99.96,0.0,99.96,0.04,0
8110,Low,99.95,99.95,0.0,99.95,0.05,0
8111,Low,99.96,99.96,0.0,99.96,0.04,0
8112,Low,99.94,99.94,0.0,99.94,0.06,0
8113,Low,99.95,99.95,0.0,99.95,0.05,0
8114,Low,99.92,99.92,0.0,99.92,0.08,0
8115,Low,95.98,95.98,0.01,95.98,4.01,0
8116,Low,99.96,99.96,0.0,99.96,0.04,0
8117,Low,99.96,99.96,0.0,99.96,0.04,0
8118,Medium,99.66,99.66,0.0,0.33,99.66,1
8119,Medium,99.77,99.77,0.0,0.23,99.77,1
8120,Medium,99.89,99.89,0.0,0.11,99.89,1
8121,Medium,99.84,99.84,0.0,0.15,99.84,1
8122,Low,99.41,99.41,0.0,99.41,0.58,0
8123,Low,99.87,99.87,0.0,99.87,0.12,0
8124,Low,99.91,99.91,0.0,99.91,0.09,0
8125,Low,99.91,99.91,0.0,99.91,0.09,0
8126,Low,99.95,99.95,0.0,99.95,0.05,0
8127,Low,89.83,89.83,0.01,89.83,10.16,0
8128,Medium,99.14,99.14,0.0,0.86,99.14,1
8129,Low,99.96,99.96,0.0,99.96,0.04,0
8130,Medium,99.85,99.85,0.0,0.15,99.85,1
8131,Low,99.94,99.94,0.0,99.94,0.06,0
8132,Low,99.94,99.94,0.0,99.94,0.06,0
8133,Medium,99.93,99.93,0.0,0.07,99.93,1
8134,Low,99.95,99.95,0.0,99.95,0.05,0
8135,Low,95.15,95.15,0.0,95.15,4.84,0
8136,Low,99.81,99.81,0.0,99.81,0.19,0
8137,Low,99.64,99.64,0.0,99.64,0.35,0
8138,Medium,99.86,99.86,0.0,0.14,99.86,1
8139,Low,99.95,99.95,0.0,99.95,0.05,0
8140,Low,99.95,99.95,0.0,99.95,0.05,0
8141,Medium,82.67,82.67,0.01,17.32,82.67,1
8142,Low,99.92,99.92,0.0,99.92,0.08,0
8143,Low,99.95,99.95,0.0,99.95,0.05,0
8144,Low,99.84,99.84,0.0,99.84,0.16,0
8145,Low,99.16,99.16,0.0,99.16,0.83,0
8146,Low,99.86,99.86,0.0,99.86,0.14,0
8147,Medium,99.9,99.9,0.0,0.1,99.9,1
8148,Low,99.75,99.75,0.0,99.75,0.25,0
8149,Low,99.94,99.94,0.0,99.94,0.06,0
8150,Low,99.95,99.95,0.0,99.95,0.05,0
8151,Low,99.95,99.95,0.0,99.95,0.05,0
8152,Low,99.95,99.95,0.0,99.95,0.05,0
8153,Low,99.95,99.95,0.0,99.95,0.05,0
8154,Low,99.93,99.93,0.0,99.93,0.07,0
8155,Medium,99.94,99.94,0.0,0.06,99.94,1
8156,Medium,99.89,99.89,0.0,0.11,99.89,1
8157,Low,99.95,99.95,0.0,99.95,0.05,0
8158,Low,99.94,99.94,0.0,99.94,0.06,0
8159,Low,99.76,99.76,0.0,99.76,0.24,0
8160,Medium,99.92,99.92,0.0,0.08,99.92,1
8161,Medium,99.68,99.68,0.09,0.22,99.68,1
8162,Low,92.46,92.46,0.01,92.46,7.54,0
8163,Low,99.51,99.51,0.0,99.51,0.49,0
8164,Medium,99.91,99.91,0.0,0.09,99.91,1
8165,Low,99.78,99.78,0.0,99.78,0.22,0
8166,Medium,99.94,99.94,0.0,0.06,99.94,1
8167,Low,99.88,99.88,0.0,99.88,0.12,0
8168,Medium,89.89,89.89,0.02,10.09,89.89,1
8169,Medium,99.9,99.9,0.0,0.09,99.9,1
8170,Medium,98.4,98.4,0.0,1.59,98.4,1
8171,High,98.26,98.26,98.26,0.05,1.69,1
8172,Low,99.78,99.78,0.0,99.78,0.22,0
8173,Medium,99.94,99.94,0.0,0.06,99.94,1
8174,Medium,99.88,99.88,0.0,0.12,99.88,1
8175,Medium,96.58,96.58,0.01,3.42,96.58,1
8176,Medium,67.6,67.6,0.01,32.4,67.6,1
8177,Medium,95.96,95.96,0.01,4.03,95.96,1
8178,Low,99.92,99.92,0.0,99.92,0.08,0
8179,Medium,99.91,99.91,0.0,0.09,99.91,1
8180,Medium,99.82,99.82,0.0,0.18,99.82,1
8181,Medium,78.32,78.32,0.01,21.67,78.32,1
8182,Low,94.66,94.66,0.0,94.66,5.34,0
8183,Low,99.78,99.78,0.0,99.78,0.22,0
8184,Medium,99.9,99.9,0.0,0.1,99.9,1
8185,Medium,97.36,97.36,0.63,2.01,97.36,1
8186,Medium,99.93,99.93,0.0,0.07,99.93,1
8187,Low,99.92,99.92,0.0,99.92,0.08,0
8188,Low,90.09,90.09,0.01,90.09,9.91,0
8189,Medium,99.75,99.75,0.0,0.25,99.75,1
8190,Low,99.91,99.91,0.0,99.91,0.09,0
8191,Medium,99.82,99.82,0.0,0.18,99.82,1
8192,Low,99.75,99.75,0.0,99.75,0.25,0
8193,Medium,93.85,93.85,0.01,6.15,93.85,1
8194,Medium,99.61,99.61,0.0,0.38,99.61,1
8195,Medium,99.94,99.94,0.0,0.06,99.94,1
8196,Medium,99.63,99.63,0.0,0.37,99.63,1
8197,Low,98.62,98.62,0.0,98.62,1.38,0
8198,Low,94.32,94.32,0.0,94.32,5.68,0
8199,Medium,99.79,99.79,0.0,0.21,99.79,1
8200,Low,99.95,99.95,0.0,99.95,0.05,0
8201,Medium,98.91,98.91,0.0,1.09,98.91,1
8202,Low,99.85,99.85,0.0,99.85,0.14,0
8203,Low,99.96,99.96,0.0,99.96,0.04,0
8204,Low,99.97,99.97,0.0,99.97,0.03,0
8205,Low,99.96,99.96,0.0,99.96,0.04,0
8206,Low,99.94,99.94,0.0,99.94,0.06,0
8207,Low,99.96,99.96,0.0,99.96,0.04,0
8208,Low,99.96,99.96,0.0,99.96,0.04,0
8209,Low,99.95,99.95,0.0,99.95,0.05,0
8210,Low,99.96,99.96,0.0,99.96,0.04,0
8211,Low,99.95,99.95,0.0,99.95,0.05,0
8212,Low,99.96,99.96,0.0,99.96,0.04,0
8213,Low,99.92,99.92,0.0,99.92,0.08,0
8214,Medium,99.92,99.92,0.0,0.08,99.92,1
8215,Medium,99.72,99.72,0.0,0.27,99.72,1
8216,Low,99.95,99.95,0.0,99.95,0.05,0
8217,Low,99.96,99.96,0.0,99.96,0.04,0
8218,Low,99.95,99.95,0.0,99.95,0.05,0
8219,Low,99.96,99.96,0.0,99.96,0.04,0
8220,Low,99.84,99.84,0.0,99.84,0.16,0
8221,Low,99.95,99.95,0.0,99.95,0.05,0
8222,Low,99.83,99.83,0.0,99.83,0.16,0
8223,Low,99.96,99.96,0.0,99.96,0.04,0
8224,Low,99.95,99.95,0.0,99.95,0.05,0
8225,Low,99.96,99.96,0.0,99.96,0.03,0
8226,Medium,98.62,98.62,0.0,1.38,98.62,1
8227,Low,99.88,99.88,0.0,99.88,0.12,0
8228,Low,99.96,99.96,0.0,99.96,0.04,0
8229,Low,99.95,99.95,0.0,99.95,0.05,0
8230,Low,99.96,99.96,0.0,99.96,0.04,0
8231,Low,99.96,99.96,0.0,99.96,0.04,0
8232,Low,99.96,99.96,0.0,99.96,0.04,0
8233,Low,99.96,99.96,0.0,99.96,0.04,0
8234,Low,99.96,99.96,0.0,99.96,0.04,0
8235,Low,88.84,88.84,0.01,88.84,11.15,0
8236,Low,99.94,99.94,0.0,99.94,0.06,0
8237,Low,99.23,99.23,0.0,99.23,0.77,0
8238,Low,99.96,99.96,0.0,99.96,0.04,0
8239,Low,99.92,99.92,0.0,99.92,0.08,0
8240,Medium,99.93,99.93,0.0,0.07,99.93,1
8241,Medium,99.91,99.91,0.0,0.09,99.91,1
8242,Low,99.96,99.96,0.0,99.96,0.04,0
8243,Low,99.96,99.96,0.0,99.96,0.04,0
8244,Low,99.94,99.94,0.0,99.94,0.06,0
8245,Low,99.96,99.96,0.0,99.96,0.04,0
8246,Low,99.96,99.96,0.0,99.96,0.04,0
8247,Medium,56.82,56.82,41.37,1.81,56.82,1
8248,Low,99.96,99.96,0.0,99.96,0.04,0
8249,Low,99.96,99.96,0.0,99.96,0.04,0
8250,Low,99.96,99.96,0.0,99.96,0.04,0
8251,Low,99.96,99.96,0.0,99.96,0.04,0
8252,Low,99.95,99.95,0.0,99.95,0.04,0
8253,Low,99.95,99.95,0.0,99.95,0.05,0
8254,Low,99.96,99.96,0.0,99.96,0.04,0
8255,Low,99.96,99.96,0.0,99.96,0.04,0
8256,Medium,99.92,99.92,0.0,0.08,99.92,1
8257,Low,99.92,99.92,0.0,99.92,0.08,0
8258,Medium,99.52,99.52,0.0,0.48,99.52,1
8259,Low,99.96,99.96,0.0,99.96,0.04,0
8260,Medium,99.1,99.1,0.0,0.9,99.1,1
8261,Low,99.95,99.95,0.0,99.95,0.05,0
8262,Low,99.92,99.92,0.0,99.92,0.08,0
8263,Low,99.96,99.96,0.0,99.96,0.04,0
8264,Low,99.95,99.95,0.0,99.95,0.04,0
8265,Low,99.77,99.77,0.0,99.77,0.23,0
8266,Low,99.95,99.95,0.0,99.95,0.05,0
8267,Low,99.96,99.96,0.0,99.96,0.04,0
8268,Low,99.96,99.96,0.0,99.96,0.04,0
8269,Low,99.96,99.96,0.0,99.96,0.04,0
8270,Low,99.96,99.96,0.0,99.96,0.04,0
8271,Low,99.96,99.96,0.0,99.96,0.04,0
8272,Low,99.96,99.96,0.0,99.96,0.04,0
8273,Low,99.94,99.94,0.0,99.94,0.06,0
8274,Low,99.9,99.9,0.0,99.9,0.1,0
8275,Low,99.96,99.96,0.0,99.96,0.04,0
8276,Low,99.96,99.96,0.0,99.96,0.04,0
8277,Low,99.96,99.96,0.0,99.96,0.04,0
8278,Low,99.96,99.96,0.0,99.96,0.04,0
8279,Low,99.96,99.96,0.0,99.96,0.04,0
8280,Medium,99.84,99.84,0.0,0.15,99.84,1
8281,Medium,94.72,94.72,0.01,5.27,94.72,1
8282,Medium,98.41,98.41,0.0,1.59,98.41,1
8283,Low,99.96,99.96,0.0,99.96,0.04,0
8284,Low,99.95,99.95,0.0,99.95,0.05,0
8285,Low,99.88,99.88,0.0,99.88,0.12,0
8286,Low,99.93,99.93,0.0,99.93,0.07,0
8287,Low,99.95,99.95,0.0,99.95,0.05,0
8288,Low,99.96,99.96,0.0,99.96,0.04,0
8289,Low,99.96,99.96,0.0,99.96,0.04,0
8290,Low,99.95,99.95,0.0,99.95,0.04,0
8291,Low,99.95,99.95,0.0,99.95,0.04,0
8292,Low,99.85,99.85,0.0,99.85,0.15,0
8293,Low,99.96,99.96,0.0,99.96,0.04,0
8294,Low,99.96,99.96,0.0,99.96,0.03,0
8295,Low,99.96,99.96,0.0,99.96,0.04,0
8296,Low,98.8,98.8,0.0,98.8,1.2,0
8297,Low,99.97,99.97,0.0,99.97,0.03,0
8298,Low,99.96,99.96,0.0,99.96,0.04,0
8299,Low,99.97,99.97,0.0,99.97,0.03,0
8300,Low,99.75,99.75,0.0,99.75,0.25,0
8301,Low,99.97,99.97,0.0,99.97,0.03,0
8302,Low,99.84,99.84,0.0,99.84,0.16,0
8303,Low,99.96,99.96,0.0,99.96,0.04,0
8304,Low,99.18,99.18,0.0,99.18,0.82,0
8305,Low,99.94,99.94,0.0,99.94,0.06,0
8306,Low,99.94,99.94,0.0,99.94,0.06,0
8307,Medium,99.82,99.82,0.0,0.18,99.82,1
8308,Low,99.95,99.95,0.0,99.95,0.05,0
8309,Low,99.95,99.95,0.0,99.95,0.05,0
8310,Low,79.83,79.83,0.02,79.83,20.15,0
8311,Low,99.96,99.96,0.0,99.96,0.04,0
